0,1,2,3,4,5,6,7,8
35.913494,30.94377,26.000143,21.021635,16.12904,11.07555,6.09601,1.2442324,0.0066101127
30.431658,26.275908,21.60387,18.281689,13.639591,9.264122,5.059027,0.93938816,0.021341112
23.013523,19.188034,16.055899,12.9901495,9.923923,6.8584886,3.7920575,0.7512159,7.890165e-06
22.345675,16.759335,11.396951,7.7078953,5.3353386,3.652605,2.019699,0.40010324,-3.5900623e-05
22.349283,16.762028,11.174769,6.1978474,3.448344,1.9732263,1.0757996,0.21306765,-1.4148653e-05
22.3456,16.7592,11.1728,5.5864,1.6211,0.52050006,0.16709998,0.032200396,0.0
