S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,V
100.631332340813,0.8,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,20.1263
100.631332340813,0.8,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,20.1263
100.631332340813,0.85,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,15.0947
100.631332340813,0.85,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,15.0947
100.631332340813,0.9,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,10.0631
100.631332340813,0.9,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,10.0631
100.631332340813,0.95,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,5.0316
100.631332340813,0.95,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,5.0316
100.631332340813,1,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,1.0408
100.631332340813,1,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.05,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,0.1775
100.631332340813,1.05,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.1,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,0.0371
100.631332340813,1.1,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.15,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,0.0056
100.631332340813,1.15,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.2,0.03,180,1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,1.2,0.03,180,-1,1.33e-06,0.8,1e-06,100,0.5,0
100.631332340813,0.8,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,20.1263
100.631332340813,0.8,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,20.1263
100.631332340813,0.85,0.03,252,1,1.33e-06,0.8,1e-06,100,0.5,15.0947
100.631332340813,0.85,0.03,252,-1,1.33e-06,0.8,1e-06,100,0.5,15.0947
