0,1,2,3,4,5,6,7,8
36.288483,31.274153,26.25658,21.239807,16.22874,11.215054,6.2016954,1.2301619,-0.0027251504
30.764908,26.513723,22.262562,18.011478,13.76027,9.509402,5.2581844,1.0418556,7.6891854e-05
23.36261,19.248806,16.007607,12.950907,9.894204,6.8375025,3.7808018,0.74910045,-1.5471596e-07
22.95354,17.211645,11.631284,7.794079,5.3509145,3.634363,2.0091882,0.40406692,-0.001647207
22.9572,17.2179,11.4786,6.3281,3.4795,1.9747,1.0724,0.21249992,-4.656613e-10
22.957197,17.217896,11.478597,5.739299,1.6533998,0.52520025,0.16700006,0.032099634,-5.6810677e-08
