0,1,2,3,4,5,6,7,8
35.859966,30.915663,25.934162,20.98725,16.049074,11.090984,6.1312795,1.2130535,0.0015262999
31.328083,26.969131,22.649832,18.322153,13.99851,9.673067,5.34602,1.0640799,0.0037300214
22.367107,19.096786,16.034866,12.972974,9.911041,6.849133,3.7872117,0.75029063,3.6153942e-06
20.977787,15.736463,10.830029,7.496879,5.28193,3.6417623,2.013316,0.39913738,-0.00010769069
21.019932,15.764783,10.510096,5.899547,3.3617487,1.9580567,1.074379,0.21278349,7.022172e-06
21.009756,15.75704,10.504733,5.2522697,1.5471599,0.5077202,0.16637474,0.0323644,-1.2971461e-05
