0,1,2,3,4,5,6,7,8
34.21933,29.490927,24.762423,20.033916,15.305515,10.577008,5.8486032,1.1588026,-2.6263297e-07
28.961006,24.95833,20.950964,16.944628,12.94445,8.94105,4.929968,0.9714167,0.007993914
21.624155,18.250795,15.322432,12.396561,9.470695,6.5448294,3.6189594,0.7169919,2.9013027e-06
20.709963,15.533212,10.626207,7.2681875,5.0741205,3.4883752,1.9290724,0.38203016,-0.0006363485
20.799742,15.600119,10.400997,5.8035927,3.2695544,1.8836672,1.0299332,0.19269127,-0.000864923
20.695002,15.521301,10.347502,5.1737995,1.5124002,0.49079937,0.15909994,0.030699745,-3.7252903e-08
