35.8566,30.9019,25.9472,20.9925,16.0378,11.0831,6.1284,1.2142,0
30.862,26.5975,22.333,18.0684,13.8039,9.5393,5.2748,1.0451,0
23.0132,19.1879,16.0557,12.9898,9.9239,6.858,3.7921,0.7513,0
22.3456,16.7592,11.3969,7.7079,5.3353,3.6525,2.0197,0.4001,0
22.3456,16.7592,11.1728,6.1967,3.4477,1.9729,1.0757,0.2131,0
22.3456,16.7592,11.1728,5.5864,1.6211,0.5205,0.1671,0.0322,0
