0,0.014,4.5111,10.2504,15.9898,21.7291,27.4685,33.2079,38.9472
0,0.012,3.8827,8.8226,13.7625,18.7024,23.6424,28.5823,33.5222
0,0.0087,2.7914,6.3428,9.8942,13.4456,16.9971,20.583,24.6208
0,0.0046,1.4867,3.3781,5.346,8.0343,11.9105,17.2179,22.9572
0,0.0025,0.7918,1.8209,3.4795,6.448,11.4786,17.2179,22.9572
0,0.0004,0.1199,0.4696,1.6534,5.7393,11.4786,17.2179,22.9572
