0,0.014,4.5246,10.2812,16.0378,21.7944,27.551,33.3076,39.0641
0,0.0121,3.8944,8.8491,13.8039,18.7586,23.7133,28.6681,33.6228
0,0.0087,2.7998,6.3618,9.9239,13.486,17.0481,20.611,24.4233
0,0.0046,1.4911,3.3883,5.3353,7.9553,11.6631,16.7592,22.3456
0,0.0025,0.7942,1.8208,3.4477,6.3141,11.1728,16.7592,22.3456
0,0.0004,0.1202,0.4654,1.6211,5.5864,11.1728,16.7592,22.3456
