0,1,2,3,4,5,6,7,8
35.31382,30.384483,25.507635,20.637106,15.758512,10.89065,6.0204024,1.194266,0.0016842941
30.769709,26.517906,22.266104,18.014303,13.762502,9.5107,5.2590003,1.0419014,8.381903e-09
23.362581,19.248783,16.007586,12.95089,9.894191,6.8374944,3.7807975,0.749099,-1.3783574e-06
22.958643,17.218872,11.63959,7.791876,5.346171,3.6418362,2.0136755,0.39903042,-1.1391938e-05
22.957178,17.217884,11.478587,6.3280935,3.4794955,1.974698,1.0723995,0.2124999,8.940697e-08
22.9572,17.2179,11.4786,5.7393,1.6534,0.5252,0.167,0.03210002,1.8626451e-09
