0,1,2,3,4,5,6,7,8
44.754726,37.788414,31.42587,25.535831,20.892015,14.208151,8.032068,1.8359989,0.1806229
30.716803,26.471275,22.226809,17.982693,13.738354,9.492902,5.2508106,1.0397819,-0.00020232797
23.010002,19.185677,16.053421,12.988179,9.922599,6.8569217,3.7910228,0.751261,9.655952e-06
22.345343,16.759005,11.396768,7.707808,5.3352394,3.652457,2.0196784,0.4000976,8.1956387e-07
22.355204,16.766542,11.177786,6.199514,3.4492862,1.9737363,1.0759006,0.21295363,-7.161498e-05
22.345634,16.759226,11.172815,5.586408,1.621102,0.5204996,0.16709858,0.03219962,-2.682209e-07
