S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,V
102.786792071877,0.8,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,22.9876
102.786792071877,0.8,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,20.5574
102.786792071877,0.85,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,18.0002
102.786792071877,0.85,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,15.418
102.786792071877,0.9,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,13.0127
102.786792071877,0.9,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,10.2787
102.786792071877,0.95,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,8.0253
102.786792071877,0.95,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,5.1393
102.786792071877,1,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,3.0378
102.786792071877,1,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,-0
102.786792071877,1.05,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.05,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.1,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.1,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.15,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.15,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.2,0.03,5,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,1.2,0.03,5,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,0
102.786792071877,0.8,0.03,10,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,22.3082
102.786792071877,0.8,0.03,10,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,20.5574
102.786792071877,0.85,0.03,10,1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,17.4682
102.786792071877,0.85,0.03,10,-1,0.108125879995083,0.75655392836745,1.11568378957826e-07,0,0.0705153610428152,15.418
