S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,V
99.2588917572211,0.8,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,30.9125
99.2588917572211,0.8,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,19.8518
99.2588917572211,0.85,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,26.6409
99.2588917572211,0.85,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,14.8888
99.2588917572211,0.9,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,22.3693
99.2588917572211,0.9,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,9.9259
99.2588917572211,0.95,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,18.0976
99.2588917572211,0.95,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,4.9629
99.2588917572211,1,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,13.826
99.2588917572211,1,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,-0
99.2588917572211,1.05,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,9.5543
99.2588917572211,1.05,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.1,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,5.2827
99.2588917572211,1.1,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.15,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,1.011
99.2588917572211,1.15,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.2,0.03,5,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.2,0.03,5,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,0.8,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,26.6067
99.2588917572211,0.8,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,19.8518
99.2588917572211,0.85,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,22.93
99.2588917572211,0.85,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,14.8888
99.2588917572211,0.9,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,19.2534
99.2588917572211,0.9,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,9.9259
99.2588917572211,0.95,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,15.5768
99.2588917572211,0.95,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,4.9629
99.2588917572211,1,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,11.9001
99.2588917572211,1,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,-0
99.2588917572211,1.05,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,8.2235
99.2588917572211,1.05,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.1,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,4.5468
99.2588917572211,1.1,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.15,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0.8702
99.2588917572211,1.15,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.2,0.03,10,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.2,0.03,10,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,0.8,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,20.2003
99.2588917572211,0.8,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,19.8518
99.2588917572211,0.85,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,16.6398
99.2588917572211,0.85,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,14.8888
99.2588917572211,0.9,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,13.8417
99.2588917572211,0.9,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,9.9259
99.2588917572211,0.95,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,11.1985
99.2588917572211,0.95,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,4.9629
99.2588917572211,1,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,8.5553
99.2588917572211,1,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,-0
99.2588917572211,1.05,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,5.9121
99.2588917572211,1.05,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.1,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,3.2688
99.2588917572211,1.1,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.15,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0.6256
99.2588917572211,1.15,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.2,0.03,21,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,1.2,0.03,21,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,0
99.2588917572211,0.8,0.03,42,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,19.8518
99.2588917572211,0.8,0.03,42,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,19.8518
99.2588917572211,0.85,0.03,42,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,14.8888
99.2588917572211,0.85,0.03,42,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,14.8888
99.2588917572211,0.9,0.03,42,1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,10.0644
99.2588917572211,0.9,0.03,42,-1,1.21380038580317e-06,0.781003269683203,3.57282459208464e-07,0.305209088723254,0.451174568141823,9.9259
