0,1,2,3,4,5,6,7,8
35.940582,30.994719,26.01643,21.048162,16.081675,11.113705,6.140839,1.2156798,0.0011601225
30.769701,26.517902,22.266102,18.014301,13.762502,9.5107,5.2589984,1.0418998,1.7136335e-07
23.37063,19.255756,16.012543,12.956126,9.897513,6.840504,3.7819662,0.7487836,-8.935854e-05
22.957197,17.2179,11.638798,7.7914987,5.345999,3.6416006,2.013602,0.3989998,-3.3453107e-06
22.957203,17.2179,11.478601,6.328101,3.4795003,1.9746997,1.0723999,0.21250062,2.9802322e-08
22.9551,17.216223,11.477304,5.7385435,1.6533349,0.52524906,0.16709709,0.032060564,0.021450542
